generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.05550814183012254
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.06055433654195186
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.06560053125378118
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.0706467259656105
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.07569292067743982
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.08073911538926914
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.08578531010109847
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.09083150481292779
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.09587769952475711
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.10092389423658643
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.10597008894841575
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.11101628366024507
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.1160624783720744
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.12110867308390372
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.12615486779573304
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.13120106250756236
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.13624725721939168
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.141293451931221
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.14633964664305033
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.15138584135487965
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.15643203606670897
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.1614782307785383
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.1665244254903676
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.17157062020219693
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.17661681491402625
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.18166300962585558
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.1867092043376849
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.19175539904951422
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.19680159376134354
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.20184778847317286
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.20689398318500218
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2119401778968315
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.21698637260866083
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.22203256732049015
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.22707876203231947
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2321249567441488
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2371711514559781
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.24221734616780743
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.24726354087963676
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2523097355914661
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2573559303032954
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2624021250151247
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.26744831972695404
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.27249451443878336
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.2775407091506127
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.282586903862442
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.28763309857427133
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.29267929328610065
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.29772548799792997
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3027716827097593
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3078178774215886
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.31286407213341794
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.31791026684524726
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3229564615570766
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3280026562689059
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3330488509807352
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.33809504569256454
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.34314124040439387
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3481874351162232
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3532336298280525
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.35827982453988183
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.36332601925171115
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3683722139635405
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3734184086753698
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3784646033871991
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.38351079809902844
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.38855699281085776
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3936031875226871
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.3986493822345164
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4036955769463457
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.40874177165817505
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.41378796637000437
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4188341610818337
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.423880355793663
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.42892655050549233
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.43397274521732165
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.439018939929151
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4440651346409803
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4491113293528096
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.45415752406463894
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.45920371877646826
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4642499134882976
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4692961082001269
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4743423029119562
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.47938849762378555
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.48443469233561487
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4894808870474442
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.4945270817592735
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.49957327647110283
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5046194711829322
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5096656658947615
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5147118606065908
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5197580553184201
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5248042500302494
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5298504447420788
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5348966394539081
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5399428341657374
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5449890288775667
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.550035223589396
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5550814183012254
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5601276130130547
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.565173807724884
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5702200024367133
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5752661971485427
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.580312391860372
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5853585865722013
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5904047812840306
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.5954509759958599
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6004971707076893
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6055433654195186
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6105895601313479
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6156357548431772
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6206819495550066
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6257281442668359
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6307743389786652
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6358205336904945
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6408667284023238
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6459129231141532
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6509591178259825
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6560053125378118
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6610515072496411
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6660977019614704
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6711438966732998
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6761900913851291
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6812362860969584
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6862824808087877
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.691328675520617
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.6963748702324464
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7014210649442757
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.706467259656105
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7115134543679343
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7165596490797637
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.721605843791593
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7266520385034223
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7316982332152516
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.736744427927081
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7417906226389103
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7468368173507396
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7518830120625689
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7569292067743982
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7619754014862276
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7670215961980569
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7720677909098862
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7771139856217155
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7821601803335448
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7872063750453742
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7922525697572035
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.7972987644690328
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.8023449591808621
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.8073911538926914
94,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.0050461947118293216,0.8124373486045208
94,58,20,63,2,7,1.8,CharacterType.ARCHER,1008.7433176934788,0.004913634267123306,0.8173509828716441
94,58,20,63,2,7,1.8,CharacterType.ARCHER,1008.7433176934788,0.004913634267123306,0.8222646171387674
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8271506980566588
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8320367789745501
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8369228598924414
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8418089408103328
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8466950217282241
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8515811026461154
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8564671835640068
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8613532644818981
94,58,20,63,2,7,2.0,CharacterType.ARCHER,1003.0867597555448,0.004886080917891359,0.8662393453997894
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.8710753657267797
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.87591138605377
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.8807474063807602
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.8855834267077505
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.8904194470347407
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.895255467361731
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9000914876887213
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9049275080157115
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9097635283427018
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9145995486696921
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9194355689966823
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9242715893236726
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9291076096506629
94,58,20,63,2,7,1.5,CharacterType.ARCHER,992.8095832694735,0.004836020326990297,0.9339436299776531
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9387174950749807
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9434913601723083
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9482652252696359
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9530390903669634
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.957812955464291
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9625868205616186
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9673606856589462
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9721345507562738
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9769084158536013
94,58,20,63,2,7,1.7,CharacterType.ARCHER,980.0494409443671,0.004773865097327537,0.9816822809509289
94,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004756644254057571,0.9864389252049864
94,58,20,63,2,7,1.6,CharacterType.ARCHER,976.5140922331586,0.004756644254057571,0.991195569459044
94,58,20,63,2,7,1.3,CharacterType.ARCHER,903.7516827117731,0.004402215270478045,0.995597784729522
94,58,20,63,2,7,1.3,CharacterType.ARCHER,903.7516827117731,0.004402215270478045,1.0
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
95,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.005040193650147783,0.005040193650147783
95,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.005040193650147783,0.010080387300295566
95,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.005040193650147783,0.015120580950443349
95,58,20,63,2,7,1.9,CharacterType.ARCHER,1035.9572810285958,0.005040193650147783,0.020160774600591132
